,label,review
9118,1,eatery one best buffet dinner dhaka small decorated great view th floor grilled river prawn beef fillet mignion penne arabiata teriyaki beef prawn dopiaza house ice cream chocolate mousse must try
9119,1,loved food service weekend brunch offer friday absolutely scrumptious
9120,1,brunch buffet best buffet town without anydoubt service outstanding behaviour customer extremely good food item heaven extremely tasty
9121,1,person know tell live good food love eating different place star anything else friday brunch four point sheraton awesome treat hectic week place soothing staff make sure feel cozy le ridien westin raddison ask place serf best food say four point sherat let talk food best thing serve live juice station entire brunch session live kitchen variety item offer prawn tempura omelette cheese best also serve live pasta station best white sauce pasta cheese spice chicken today yummy desire start licking plate main dish yummy main thing set line main dish want eat like dish want eat good experience today highly recommend place
9123,1,first interaction four point month ramadan one sehri since friend therefore decided must get family someday eventually took right decision perfect ambience quality food sober supportive staff keep good work folk
9124,1,food good love desert
9125,1,excellent food loved apple salad sheheri good desert item
9126,1,tried ifter cum dinner twice occasion overall rating dish unique delicious environment great ambience service excellent specially f b manager mr tareq cordial even surprised u birthday cake friend
9127,1,well organized food unparalleled really appreciate behavior stuff best ifter town amazing view dhaka th floor
9128,1,place really nice quality served dish also mark definitely visit
9129,1,well ifter sehri four point one indication improved menu service tower section new addition ramadan menu must said providing great food ramadan teach u waste tried eat much possible keep weste food plate like put ton variety rather quality food eat stuff friendly keep asking guest need anything tried provide best possible service apart view th floor awesome manager mr tareq assistant manager mr shaifur rahman provide quality service always move asking guest happy overall satisfied customer
9130,1,nice hospitality go ahead wish best member mar
9131,1,sehri buffet spread completely worth price spg property good taste item outstanding like paya nehari salad fruit bar good main dish mouthwatering second visit awaiting sometime soon
9132,1,like service making selection food quite please overall looking go back
9133,0,average standard communication client bad nd behaviour developed
9134,0,clearly waste time money dish way average nothing resembled advertisement pure deshi cuisine plus salad dessert worth taka last least restroom dirty stall small hotel pizza hut bigger washroom definitely coming back anymore shall never recommend anyone come either
9135,0,worse experience eatery restaurant street food market fest chinese dim sum station sushi limited bottom line show something reality serve something else one way cheating people food quality low
9136,1,food fantastic m cecilia gomes asst manager sale cordial showed u venue room swimming pool great time four point sheraton dhaka definitely come family well love recommend friend family colleague enjoy excellent service hotel
9137,1,review great new food joint dhaka city refreshing mouthwatering new favorite place buffet review simply great best sea food place town
9138,1,nice family place good ambiance good food better service come surely beverage included buffet advertised price mentioned inclusive charging vat others place bring good news anyway overall liked visit see new development cheer
9139,1,staff really friendly everything work loved
9140,0,food horrible compared la meridian taking price account restaurant eatery small handful offer called enquire maki roll going found premade small roll tasteless looked cheep continental side thing offer aswell dnt waste money time
9141,1,buffet th floor pretty good selection adequate much le choice esthetic deco well planned organized nice lighting climate controlled environment joyful press meeting harriken brand ambassador
9142,1,good food ambience well mannered staff great experience keep
9143,0,one star ambience lamb chop buffet item pretty bad sucked really sucked honest worth tk charging per person hell give papaya tomato inside crepe really sad hotel like provide food like baton rouge money wasted please hire good chef
9144,1,starwood preferred guest spg member offer really appreciated great taste unique variety eatery
9145,1,amazingly good ambience definitely food variation food quality good would prefer n
9146,1,awesome food heart gulshan view top floor awesome
9147,1,nice hospitality view rooftop perfect date
9149,1,thanks service always ready accommodate request great decoration atmosphere special thanks greek friend saiful
9150,1,hospitality best also love view lovely place spend time family friend
9151,1,good food price mineral water way expensive
9152,1,panoramic restaurant rooftop pool awesome unique
9153,1,buffet th floor pretty good selection adequate much le choice esthetic deco well planned organized nice lighting climate controlled environment joyful
9154,1,environment great food taste staff gentleman
9155,1,best hotel country nice location great hospatility
9156,0,bad service say heavily charged
9157,1,wonderful place spend time gulshan area
9158,1,whether town work fun great stay
9159,1,four point sheraton best world wide hotel always provide star stander service
9160,1,nice lovely hospitality service sooooo thanks
9161,1,biggest gun shop dhaka
9162,1,biggest shop dhaka
9163,1,really awesome remember future see
9164,1,think awesome wish best luck carry one
9165,1,nice environment got seat two even though reservation hospitality best definitely star hospitality alone food also great great iftar yesterday highly recommended
9166,1,go tommorow let see
9167,1,quality food nice environment space quite small though
9168,1,excellent room fantastic view roof top pool breakfast buffet die
9169,1,would undoubtedly good property vertical exterior beauty wishing see opening soon willing work f b production started steward section would get available number moment
9170,1,crew hotel good polite kind bright smile love place
